"data/marije_0.dat";0;"9 12 14 16 17 18 19 20";8;0.502089;yin;data/marije_0.dat;0;1;1;0.01;0.12;10;50;2;55;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.502089
"data/marije_0.dat";0;"9 12 14 16 17 18 19 20";8;0.543188;yin;data/marije_0.dat;0;1;1;0.01;0.12;10;60;2;55;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.543188
"data/marije_0.dat";0;"9 12 14 16 17 18 19 20";8;0.556909;yin;data/marije_0.dat;0;1;1;0.01;0.12;10;70;2;55;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.556909
"data/marije_0.dat";0;"9 12 14 16 17 18 19 20";8;0.923372;yin;data/marije_0.dat;0;1;1;0.01;0.12;10;80;2;55;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.923372
"data/marije_0.dat";0;"9 12 14 16 17 18 19 20";8;0.938495;yin;data/marije_0.dat;0;1;1;0.01;0.12;10;90;2;55;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.938495
"data/marije_0.dat";0;"9 12 14 16 17 18 19 20";8;0.939015;yin;data/marije_0.dat;0;1;1;0.01;0.12;10;100;2;55;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.939015
"data/marije_0.dat";0;"9 12 14 16 17 18 19 20";8;0.943952;yin;data/marije_0.dat;0;1;1;0.01;0.12;10;110;2;55;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.943952
"data/marije_0.dat";0;"9 12 14 16 17 18 19 20";8;0.94434;yin;data/marije_0.dat;0;1;1;0.01;0.12;10;120;2;55;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.94434
"data/marije_0.dat";0;"9 12 14 16 17 18 19 20";8;0.942486;yin;data/marije_0.dat;0;1;1;0.01;0.12;10;130;2;55;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.942486
"data/marije_0.dat";0;"9 12 14 16 17 18 19 20";8;0.953494;yin;data/marije_0.dat;0;1;1;0.01;0.12;10;140;2;55;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.953494
"data/marije_0.dat";0;"9 12 14 16 17 18 19 20";8;0.958767;yin;data/marije_0.dat;0;1;1;0.01;0.12;10;150;2;55;4000;800;11;0.75;1;50;0.05;1;1;0.1;0;1.2;0.3;0.3;0;2;1e-005;0.0001;0.0001;0.0001;0.0001;0.958767
